customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_005776,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.73,3855.8,No
CUST_005777,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.67,861.67,Yes
CUST_005778,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.08,2179.87,No
CUST_005779,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,108.29,958.63,Yes
CUST_005780,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.0,175.72,Yes
CUST_005781,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.59,2.63,Yes
CUST_005782,Female,1,No,No,29,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),83.69,2474.2,Yes
CUST_005783,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.74,1090.66,Yes
CUST_005784,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),107.44,1957.69,No
CUST_005785,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.26,1942.05,No
CUST_005786,Female,0,No,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.5,796.53,Yes
CUST_005787,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),103.12,1128.14,No
CUST_005788,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.98,5956.27,Yes
CUST_005789,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.88,1920.19,Yes
CUST_005790,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,94.33,5270.5,Yes
CUST_005791,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,92.18,1412.47,No
CUST_005792,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.6,1049.82,No
CUST_005793,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.33,160.0,Yes
CUST_005794,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.02,5077.67,Yes
CUST_005795,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.95,7427.41,No
CUST_005796,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.82,3812.89,No
CUST_005797,Male,1,Yes,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.61,1272.69,No
CUST_005798,Male,0,No,Yes,54,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.69,3805.78,No
CUST_005799,Male,1,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.66,706.87,No
CUST_005800,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,105.51,2028.93,No
CUST_005801,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,4511.96,No
CUST_005802,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),50.02,336.29,Yes
CUST_005803,Female,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,53.29,411.93,Yes
CUST_005804,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.97,510.27,Yes
CUST_005805,Male,0,No,No,49,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),86.01,4263.37,No
CUST_005806,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),111.9,1543.87,No
CUST_005807,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.68,1585.43,No
CUST_005808,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),104.67,7493.82,No
CUST_005809,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,72.87,1125.41,No
CUST_005810,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),70.77,632.19,Yes
CUST_005811,Male,0,No,Yes,31,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.18,3050.39,No
CUST_005812,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,93.42,4782.14,No
CUST_005813,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,79.4,108.88,No
CUST_005814,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,104.41,3101.97,No
CUST_005815,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,106.74,94.58,No
CUST_005816,Male,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,88.22,2000.28,No
CUST_005817,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,104.78,927.28,Yes
CUST_005818,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.06,1111.2,Yes
CUST_005819,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),114.64,2243.2,No
CUST_005820,Female,0,No,Yes,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,87.95,6332.03,No
CUST_005821,Male,0,No,No,39,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),76.21,2929.24,No
CUST_005822,Female,1,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.65,6476.83,No
CUST_005823,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.09,1319.2,No
CUST_005824,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,74.09,100.74,Yes
CUST_005825,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),120.0,1036.16,No
CUST_005826,Female,1,Yes,Yes,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),84.94,6163.0,No
CUST_005827,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.06,2397.14,No
CUST_005828,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.86,7529.92,Yes
CUST_005829,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.0,250.54,Yes
CUST_005830,Male,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.62,783.99,No
CUST_005831,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),81.55,1109.42,Yes
CUST_005832,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),106.51,1311.07,No
CUST_005833,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.02,950.31,No
CUST_005834,Male,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),72.29,1261.2,No
CUST_005835,Male,0,No,No,32,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.16,2309.01,No
CUST_005836,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,51.0,597.08,No
CUST_005837,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,100.69,243.73,Yes
CUST_005838,Female,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.05,2023.62,Yes
CUST_005839,Female,0,No,No,19,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.45,1335.97,Yes
CUST_005840,Female,0,Yes,No,26,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,94.57,2469.27,Yes
CUST_005841,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.54,899.52,No
CUST_005842,Male,0,No,No,70,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),82.96,5819.22,No
CUST_005843,Male,1,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,92.33,2396.36,No
CUST_005844,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,108.66,7849.87,No
CUST_005845,Male,0,Yes,No,22,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.28,1058.49,Yes
CUST_005846,Male,1,No,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),109.37,1181.63,Yes
CUST_005847,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),103.39,1455.83,No
CUST_005848,Male,1,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.52,1623.08,No
CUST_005849,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.38,1087.91,Yes
CUST_005850,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,112.16,4119.09,Yes
CUST_005851,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),75.9,641.75,No
CUST_005852,Male,0,No,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.94,2605.67,No
CUST_005853,Female,1,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.74,1958.87,No
CUST_005854,Female,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),107.76,3843.35,No
CUST_005855,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,110.32,2277.93,No
CUST_005856,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,49.74,3619.54,No
CUST_005857,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),83.62,1366.95,Yes
CUST_005858,Female,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,98.13,272.86,Yes
CUST_005859,Male,1,Yes,No,55,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),75.02,4102.66,No
CUST_005860,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,830.56,Yes
CUST_005861,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),93.74,3657.99,No
CUST_005862,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.54,202.31,Yes
CUST_005863,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.12,117.68,No
CUST_005864,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.68,368.23,Yes
CUST_005865,Male,0,Yes,No,15,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,54.18,858.83,No
CUST_005866,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.9,285.65,Yes
CUST_005867,Male,0,No,Yes,7,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,61.1,472.21,Yes
CUST_005868,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.11,1634.63,No
CUST_005869,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.56,1918.48,Yes
CUST_005870,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,104.13,5642.37,No
CUST_005871,Male,0,No,Yes,58,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),87.14,5100.99,No
CUST_005872,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),113.39,1927.63,No
CUST_005873,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.14,2606.74,No
CUST_005874,Female,1,Yes,No,23,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),63.69,1513.86,Yes
CUST_005875,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,86.33,1710.45,No
CUST_005876,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,105.35,4205.25,Yes
CUST_005877,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.85,354.44,No
CUST_005878,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.18,4755.33,No
CUST_005879,Female,1,No,No,17,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,71.81,1233.42,No
CUST_005880,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,106.21,450.56,Yes
CUST_005881,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.71,276.76,Yes
CUST_005882,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,108.99,537.88,Yes
CUST_005883,Female,0,No,No,70,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.48,5507.3,Yes
CUST_005884,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),102.66,7415.11,No
CUST_005885,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,1695.69,No
CUST_005886,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,102.88,1152.64,Yes
CUST_005887,Male,1,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.55,337.43,Yes
CUST_005888,Male,0,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,959.42,No
CUST_005889,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.78,738.04,Yes
CUST_005890,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.37,8058.09,No
CUST_005891,Female,1,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.21,3784.47,Yes
CUST_005892,Male,1,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.83,6657.41,No
CUST_005893,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,120.0,2994.05,Yes
CUST_005894,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.65,3422.38,Yes
CUST_005895,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.52,2943.5,No
CUST_005896,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,82.02,4584.82,No
CUST_005897,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.04,6247.46,Yes
CUST_005898,Male,0,No,No,28,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.91,1586.01,Yes
CUST_005899,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,90.66,2870.12,No
CUST_005900,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.6,3038.05,No
CUST_005901,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,100.99,7312.44,No
CUST_005902,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),120.0,4119.02,No
CUST_005903,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.05,127.3,No
CUST_005904,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),39.74,153.3,Yes
CUST_005905,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.56,4751.39,No
CUST_005906,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.44,94.54,Yes
CUST_005907,Male,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,118.73,No
CUST_005908,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,106.78,805.31,Yes
CUST_005909,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.45,1375.55,No
CUST_005910,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.98,2386.37,Yes
CUST_005911,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,45.46,415.48,Yes
CUST_005912,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),101.75,683.13,Yes
CUST_005913,Male,0,No,No,46,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,52.2,2368.61,No
CUST_005914,Male,0,No,No,72,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),60.91,4336.71,No
CUST_005915,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.56,54.45,No
CUST_005916,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.94,179.09,No
CUST_005917,Male,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.62,786.33,No
CUST_005918,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.34,2103.7,No
CUST_005919,Male,0,No,No,50,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,70.78,3531.1,No
CUST_005920,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.6,4018.47,No
CUST_005921,Male,1,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,115.51,8012.76,Yes
CUST_005922,Male,0,Yes,Yes,7,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.08,539.28,No
CUST_005923,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),62.15,202.82,Yes
